User_ID,Group,Session_Date,Existing_Cart_Value,Prompted_Product_Price,Added_Product,Total_Order_Value,Conversion,Time_Spent_on_Checkout_Page,Device_Type,Returning_Customer
518,No Prompt,2024-01-22 13:00:00,183.41,23.975771448849887,0,178.49,1,159.0,Mobile,0
519,No Prompt,2024-01-22 14:00:00,59.95,45.72583996910868,0,57.36,1,3.109524425259377,Desktop,0
520,Show Prompt,2024-01-22 15:00:00,191.86,20.394875204948963,1,224.06,1,3.423329642487388,Mobile,0
521,No Prompt,2024-01-22 16:00:00,22.39,44.66907985595925,0,22.49,1,116.0,Desktop,0
522,Show Prompt,2024-01-22 17:00:00,185.86,55.29342176775858,0,185.42,0,37.65523169134479,Mobile,1
523,No Prompt,2024-01-22 18:00:00,83.77,52.54720356065528,0,79.78,0,41.68972080113173,Mobile,0
524,No Prompt,2024-01-22 19:00:00,31.95,48.60863213931776,0,25.2,1,88.0,Mobile,1
525,No Prompt,2024-01-22 20:00:00,98.0,46.50148731310793,0,101.13,1,47.0,Desktop,0
526,Show Prompt,2024-01-22 21:00:00,61.94,30.06436371346817,1,92.9,1,100.86222774467352,Desktop,0
527,Show Prompt,2024-01-22 22:00:00,63.68,40.86737500655444,1,96.28,1,118.0,Desktop,0
528,Show Prompt,2024-01-22 23:00:00,79.53,69.29658130275101,0,82.46,1,129.0,Mobile,0
529,Show Prompt,2024-01-23 00:00:00,158.26,55.073512490508655,0,157.47,0,96.0,Mobile,1
530,No Prompt,2024-01-23 01:00:00,105.22,12.46274476463878,0,109.91,1,164.06922379800227,Desktop,1
531,No Prompt,2024-01-23 02:00:00,63.23,54.33276984313848,0,73.61,1,3.565968377591029,Desktop,0
532,No Prompt,2024-01-23 03:00:00,125.09,31.54836809872541,0,122.27,1,3.6515516186532135,Mobile,1
533,No Prompt,2024-01-23 04:00:00,144.02,46.4144544935528,0,146.45,0,131.0,Desktop,0
534,No Prompt,2024-01-23 05:00:00,63.61,28.45817841703217,0,61.89,1,103.55188715119816,Mobile,1
535,No Prompt,2024-01-23 06:00:00,87.47,17.18888917955962,0,83.47,1,97.0,Mobile,1
536,No Prompt,2024-01-23 07:00:00,31.73,37.72065169512481,0,27.27,0,126.41399210665747,Mobile,0
537,No Prompt,2024-01-23 08:00:00,34.8,21.71295022703518,0,47.8,1,1.740192568264422,Mobile,0
538,Show Prompt,2024-01-23 09:00:00,137.85,45.33101816317293,0,141.56,0,2.4819139908033563,Mobile,0
539,Show Prompt,2024-01-23 10:00:00,48.6,9.525153289950875,0,46.02,1,1.483442845077868,Mobile,1
540,Show Prompt,2024-01-23 11:00:00,104.26,1.0,0,109.64,0,90.0,Mobile,0
541,No Prompt,2024-01-23 12:00:00,145.61,8.780193211169728,0,140.89,1,2.1395810265546173,Mobile,1
542,No Prompt,2024-01-23 13:00:00,34.08,34.72701342334628,0,34.19,1,3.537440630570301,Mobile,1
543,Show Prompt,2024-01-23 14:00:00,115.57,34.094806614943046,0,117.99,0,120.0,Desktop,0
544,No Prompt,2024-01-23 15:00:00,59.16,14.148782245290365,0,54.49,1,70.0,Mobile,0
545,No Prompt,2024-01-23 16:00:00,181.82,33.27346739914032,0,184.4,1,2.653080472927725,Mobile,1
546,Show Prompt,2024-01-23 17:00:00,106.5,3.966261266102421,0,95.74,1,140.0,Mobile,0
547,Show Prompt,2024-01-23 18:00:00,157.5,40.48282556612098,0,174.03,1,4.621495017357973,Desktop,1
548,No Prompt,2024-01-23 19:00:00,111.24,4.634093657195393,0,109.6,1,217.8624119284948,Mobile,0
549,No Prompt,2024-01-23 20:00:00,24.12,36.14443897397096,0,15.01,1,24.0,Mobile,0
550,No Prompt,2024-01-23 21:00:00,131.78,57.38677281684109,0,116.43,1,2.9098301961142794,Mobile,0
552,No Prompt,2024-01-23 23:00:00,130.79,1.8428355477583336,0,124.35,1,39.0000613946071,Mobile,0
553,No Prompt,2024-01-24 00:00:00,172.39,30.19138740851333,0,158.77,1,159.0,Mobile,1
554,No Prompt,2024-01-24 01:00:00,180.76,50.94241479105988,0,170.42,0,23.0,Mobile,0
555,No Prompt,2024-01-24 02:00:00,50.98,26.93690289581708,0,53.28,0,153.31058617190376,Mobile,1
556,Show Prompt,2024-01-24 03:00:00,41.99,34.61516850793417,0,44.46,0,165.0,Desktop,0
557,Show Prompt,2024-01-24 04:00:00,130.27,26.06487714810389,0,126.92,1,99.0,Desktop,0
558,Show Prompt,2024-01-24 05:00:00,94.01,55.061648577715104,0,89.21,1,1.569026086140053,Desktop,1
559,No Prompt,2024-01-24 06:00:00,173.63,36.948590176320735,0,178.17,1,59.172506943541805,Desktop,0
560,No Prompt,2024-01-24 07:00:00,184.09,36.98177431220511,0,183.3,1,117.0,Mobile,0
561,No Prompt,2024-01-24 08:00:00,62.05,45.611146157422105,0,84.49,1,3.423329642487388,Mobile,0
562,Show Prompt,2024-01-24 09:00:00,52.85,53.01508741000153,0,60.57,1,0.7987769165803904,Desktop,1
563,Show Prompt,2024-01-24 10:00:00,153.43,46.33986618529613,0,156.15,1,80.0,Mobile,1
564,Show Prompt,2024-01-24 11:00:00,65.27,38.95790671131265,1,70.91,0,72.0,Desktop,0
565,Show Prompt,2024-01-24 12:00:00,167.09,35.32356521603578,0,170.45,1,165.0,Mobile,0
566,No Prompt,2024-01-24 13:00:00,92.63,17.101106935714824,0,88.43,1,110.27603566750972,Mobile,1
567,Show Prompt,2024-01-24 14:00:00,143.92,9.541933496991511,0,135.44,1,3.993884582901953,Desktop,0
568,Show Prompt,2024-01-24 15:00:00,27.77,47.90810973698101,0,29.31,1,3.537440630570301,Desktop,1
569,No Prompt,2024-01-24 16:00:00,124.97,13.91263863513622,0,128.73,0,30.931083175033216,Desktop,0
570,Show Prompt,2024-01-24 17:00:00,89.83,36.50813596588344,0,105.73,1,112.0,Mobile,1
571,No Prompt,2024-01-24 18:00:00,288.02,10.731591023755122,0,119.61,1,47.0,Desktop,1
572,No Prompt,2024-01-24 19:00:00,50.96,52.581060559886765,0,41.52,1,99.0,Mobile,1
573,Show Prompt,2024-01-24 20:00:00,145.9,31.7708309851938,0,153.95,1,127.7588218099198,Mobile,1
574,No Prompt,2024-01-24 21:00:00,173.47,61.60406674435571,0,172.34,1,3.851245847798311,Tablet,0
575,No Prompt,2024-01-24 22:00:00,46.23,23.655560026994145,0,51.6,0,88.0,Desktop,0
576,No Prompt,2024-01-24 23:00:00,23.98,29.55865619319116,0,22.47,0,3.337746401425203,Mobile,0
577,Show Prompt,2024-01-25 00:00:00,11.01,21.191347294425245,0,17.32,0,26.89659406524628,Desktop,1
578,No Prompt,2024-01-25 01:00:00,132.76,50.44857414666109,0,134.64,1,3.2806909073837467,Mobile,1
579,Show Prompt,2024-01-25 02:00:00,133.78,16.79319217720355,0,123.36,0,1.0269988927462164,Mobile,1
580,Show Prompt,2024-01-25 03:00:00,121.04,39.39179607691767,0,117.52,1,131.0,Mobile,0
581,Show Prompt,2024-01-25 04:00:00,50.29,17.056476587043804,1,90.59,1,110.0,Tablet,0
582,No Prompt,2024-01-25 05:00:00,70.63,41.17781388125479,0,78.56,1,143.89677824906758,Mobile,0
583,Show Prompt,2024-01-25 06:00:00,126.44,32.85190938708957,0,124.77,1,3.109524425259377,Desktop,1
584,Show Prompt,2024-01-25 07:00:00,112.82,44.211347350774666,0,94.88,1,91.44841982183732,Mobile,0
585,No Prompt,2024-01-25 08:00:00,198.78,19.761216506615053,0,200.4,1,76.65529308595188,Desktop,0
586,Show Prompt,2024-01-25 09:00:00,38.48,33.49760591338813,0,37.03,1,228.62104955459333,Mobile,1
587,Show Prompt,2024-01-25 10:00:00,145.25,17.084613781979098,0,145.21,1,169.0,Desktop,0
588,Show Prompt,2024-01-25 11:00:00,83.64,9.717668055493403,1,120.55,1,151.0,Mobile,0
589,Show Prompt,2024-01-25 12:00:00,101.13,15.17661896398193,0,83.21,0,104.89671685446048,Desktop,0
590,Show Prompt,2024-01-25 13:00:00,147.94,15.184638148137145,0,153.76,0,87.0,Tablet,1
591,Show Prompt,2024-01-25 14:00:00,132.11,51.51686758521558,0,140.66,0,200.3796257860848,Desktop,0
592,No Prompt,2024-01-25 15:00:00,188.77,11.368885062181285,0,196.01,1,91.44841982183732,Mobile,1
593,Show Prompt,2024-01-25 16:00:00,35.98,59.54575411470847,0,28.48,1,195.0003069730355,Desktop,0
594,Show Prompt,2024-01-25 17:00:00,42.34,33.88371808157474,0,31.23,1,178.0,Mobile,1
595,No Prompt,2024-01-25 18:00:00,148.86,40.24882283043833,0,133.16,1,130.0,Desktop,0
596,Show Prompt,2024-01-25 19:00:00,114.16,15.510690251206462,1,145.91,1,67.0,Desktop,0
597,No Prompt,2024-01-25 20:00:00,65.98,2.203923124782733,0,151.12,1,70.0,Mobile,1
598,Show Prompt,2024-01-25 21:00:00,18.65,27.22016665179706,0,25.55,1,1.7687203152851505,Mobile,1
599,Show Prompt,2024-01-25 22:00:00,31.02,8.924303430027244,1,36.17,0,117.0,Mobile,0
600,Show Prompt,2024-01-25 23:00:00,185.9,27.41018125400564,0,176.52,1,143.0,Mobile,1
601,Show Prompt,2024-01-26 00:00:00,46.38,27.926835437311688,0,39.55,1,99.0,Desktop,0
602,Show Prompt,2024-01-26 01:00:00,77.88,65.83783868896896,0,70.88,1,130.0,Mobile,1
603,Show Prompt,2024-01-26 02:00:00,56.28,63.36550276623001,0,64.47,0,162.0,Mobile,1
604,Show Prompt,2024-01-26 03:00:00,91.78,35.884772563890444,0,86.23,0,1.3122763629534986,Mobile,0
605,Show Prompt,2024-01-26 04:00:00,35.44,1.0,0,22.67,0,177.0,Mobile,1
606,Show Prompt,2024-01-26 05:00:00,103.01,39.446253743598895,0,109.55,0,132.0,Mobile,0
607,Show Prompt,2024-01-26 06:00:00,21.02,45.79544727941254,1,78.05,1,141.20711884254294,Desktop,0
608,Show Prompt,2024-01-26 07:00:00,159.36,38.17422698397077,0,166.96,1,178.86235053388774,Mobile,1
609,No Prompt,2024-01-26 08:00:00,50.54,22.99523911464818,0,53.87,1,192.31064756651088,Desktop,1
610,No Prompt,2024-01-26 09:00:00,119.04,8.714386027531827,0,113.1,1,91.44841982183732,Mobile,0
611,Show Prompt,2024-01-26 10:00:00,177.57,42.45707553136046,0,182.11,1,95.0,Mobile,0
612,No Prompt,2024-01-26 11:00:00,128.92,39.71266041575491,0,141.0,1,196.97627669062305,Desktop,0
613,No Prompt,2024-01-26 12:00:00,111.01,34.16993871146938,0,124.6,0,100.86222774467352,Mobile,1
614,Show Prompt,2024-01-26 13:00:00,69.67,49.88478318704156,0,70.18,0,153.31058617190376,Mobile,0
615,No Prompt,2024-01-26 14:00:00,73.16,23.058760540107784,0,62.09,0,63.0,Mobile,0
616,No Prompt,2024-01-26 15:00:00,155.88,38.04819479472398,0,135.83,0,178.0,Mobile,0
617,Show Prompt,2024-01-26 16:00:00,185.14,27.266501156927312,0,205.61,1,3.0239411841971924,Mobile,0
618,Show Prompt,2024-01-26 17:00:00,134.96,53.50132565247691,0,137.59,1,2.938357943135008,Mobile,0
619,No Prompt,2024-01-26 18:00:00,117.51,29.51831515489696,0,104.12,1,228.62104955459333,Mobile,0
620,No Prompt,2024-01-26 19:00:00,154.2,62.56708181227128,0,141.89,1,235.3451980709049,Mobile,0
621,Show Prompt,2024-01-26 20:00:00,88.52,13.895692431679354,0,96.12,1,0.998471145725488,Mobile,0
622,Show Prompt,2024-01-26 21:00:00,21.31,26.052471710244788,1,36.26,1,4.792661499482342,Mobile,1
623,Show Prompt,2024-01-26 22:00:00,114.99,69.36654455661258,0,117.61,0,164.0,Mobile,0
624,Show Prompt,2024-01-26 23:00:00,183.19,7.981473591589715,0,191.45,1,75.31046338268958,Mobile,1
625,No Prompt,2024-01-27 00:00:00,46.69,21.65660802878141,0,50.94,1,129.10365151318211,Tablet,1
626,Show Prompt,2024-01-27 01:00:00,127.77,22.198467090584145,1,172.16,1,4.735606005440887,Mobile,1
627,Show Prompt,2024-01-27 02:00:00,46.26,45.60649068338825,0,41.96,1,177.0,Desktop,1
628,No Prompt,2024-01-27 03:00:00,103.43,36.61821713339049,0,112.85,1,86.06910100878808,Mobile,0
629,Show Prompt,2024-01-27 04:00:00,21.26,45.6024409795049,0,21.33,1,4.707078258420158,Desktop,0
630,Show Prompt,2024-01-27 05:00:00,91.5,17.110789446939762,0,99.16,0,81.0,Mobile,0
631,No Prompt,2024-01-27 06:00:00,150.81,57.10572890905371,0,148.16,1,119.0,Tablet,0
632,No Prompt,2024-01-27 07:00:00,91.71,33.53910568493039,0,75.08,1,71.0,Desktop,1
633,No Prompt,2024-01-27 08:00:00,130.78,78.17332725027529,0,142.32,1,101.14997992221184,Mobile,1
634,No Prompt,2024-01-27 09:00:00,166.64,39.95330859207067,0,163.96,1,3.6515516186532135,Desktop,1
635,Show Prompt,2024-01-27 10:00:00,183.27,46.08104996562591,1,193.62,0,63.0,Mobile,0
636,Show Prompt,2024-01-27 11:00:00,51.39,27.60140473961756,0,50.92,1,26.0,Mobile,1
637,No Prompt,2024-01-27 12:00:00,84.69,18.613764135286686,0,87.33,0,182.89683964367467,Desktop,0
638,Show Prompt,2024-01-27 13:00:00,42.13,1.0,1,52.1,1,117.0001841838213,Desktop,0
640,Show Prompt,2024-01-27 15:00:00,183.45,66.1618547500892,0,186.54,1,88.0,Mobile,1
641,Show Prompt,2024-01-27 16:00:00,274.42,32.34945640551286,1,123.18,1,74.0,Desktop,0
642,Show Prompt,2024-01-27 17:00:00,176.44,26.3716268102372,0,164.42,1,0.8273046636011187,Desktop,1
643,Show Prompt,2024-01-27 18:00:00,114.06,2.0233492982370223,0,111.38,1,61.0,Desktop,1
644,Show Prompt,2024-01-27 19:00:00,119.53,65.20185551730202,0,134.48,1,60.0,Desktop,1
645,Show Prompt,2024-01-27 20:00:00,32.08,56.86444238016776,0,29.29,1,141.0,Mobile,0
646,No Prompt,2024-01-27 21:00:00,145.09,24.75716564505451,0,153.31,1,157.0,Desktop,1
647,No Prompt,2024-01-27 22:00:00,31.73,48.28892758005171,0,43.76,1,39.0000613946071,Mobile,1
648,No Prompt,2024-01-27 23:00:00,160.07,36.51149923500762,0,172.36,1,3.451857389508116,Mobile,0
649,No Prompt,2024-01-28 00:00:00,154.16,20.295173226311498,0,147.57,0,147.0,Mobile,0
650,Show Prompt,2024-01-28 01:00:00,143.2,89.40731360787818,1,169.59,1,168.0,Mobile,0
651,Show Prompt,2024-01-28 02:00:00,10.67,1.0,0,21.63,1,208.44860400565864,Mobile,0
652,No Prompt,2024-01-28 03:00:00,65.5,14.376845819299009,0,67.72,1,3.1665799193008337,Desktop,0
653,No Prompt,2024-01-28 04:00:00,66.34,40.53956676389446,0,65.21,0,132.0,Mobile,1
654,No Prompt,2024-01-28 05:00:00,80.77,48.43176899270297,0,84.98,1,97.0,Mobile,0
655,Show Prompt,2024-01-28 06:00:00,25.95,45.24756351945863,0,24.81,1,139.86228913928062,Desktop,0
656,Show Prompt,2024-01-28 07:00:00,184.69,22.60150387060449,0,191.91,0,1.3978596040156832,Mobile,1
657,Show Prompt,2024-01-28 08:00:00,113.62,44.9698544318172,0,114.53,1,68.0,Mobile,0
658,Show Prompt,2024-01-28 09:00:00,74.85,76.47438771120622,0,65.24,1,28.0,Mobile,1
659,No Prompt,2024-01-28 10:00:00,82.25,63.93875896543342,0,86.5,1,220.55207133501943,Tablet,0
660,No Prompt,2024-01-28 11:00:00,97.9,13.442790421410947,0,89.66,1,118.3450138870836,Mobile,0
661,Show Prompt,2024-01-28 12:00:00,120.36,15.779527964107992,0,132.33,1,77.0,Mobile,0
662,No Prompt,2024-01-28 13:00:00,124.13,41.53756559602246,0,114.25,1,81.0,Mobile,0
663,No Prompt,2024-01-28 14:00:00,188.74,61.83510977487575,0,182.79,1,2.0254700384717044,Mobile,0
664,Show Prompt,2024-01-28 15:00:00,109.07,65.11041965333472,0,103.3,0,79.34495249247651,Mobile,1
665,Show Prompt,2024-01-28 16:00:00,193.02,37.280463393640176,0,204.38,1,110.27603566750972,Mobile,0
666,Show Prompt,2024-01-28 17:00:00,167.99,53.577417691883184,0,173.08,1,223.24173074154407,Mobile,1
667,Show Prompt,2024-01-28 18:00:00,56.85,72.79557174139572,0,57.41,1,69.0,Tablet,0
668,Show Prompt,2024-01-28 19:00:00,181.53,41.715766631863474,0,186.89,1,160.0,Mobile,0
669,Show Prompt,2024-01-28 20:00:00,39.51,47.02200825250373,1,49.04,1,97.0,Mobile,1
670,Show Prompt,2024-01-28 21:00:00,161.17,43.26273010555375,0,165.48,1,156.0002455784284,Mobile,0
671,Show Prompt,2024-01-28 22:00:00,89.61,22.03262821116381,0,78.57,0,1.7687203152851505,Mobile,1
672,No Prompt,2024-01-28 23:00:00,173.25,58.16225970576494,0,171.78,0,55.0,Desktop,1
673,Show Prompt,2024-01-29 00:00:00,172.66,20.688100708367944,0,182.57,1,4.02241232992268,Mobile,1
674,No Prompt,2024-01-29 01:00:00,162.53,49.0959937453862,0,161.46,1,127.0,Mobile,0
675,Show Prompt,2024-01-29 02:00:00,164.86,35.01762817125991,1,174.56,1,39.0000613946071,Desktop,0
676,No Prompt,2024-01-29 03:00:00,67.9,35.43767331398446,0,66.34,1,3.2521631603630183,Mobile,1
677,Show Prompt,2024-01-29 04:00:00,23.84,34.89688230364772,0,23.93,1,25.0,Mobile,1
678,Show Prompt,2024-01-29 05:00:00,73.05,13.338253972945267,0,87.1,1,76.0,Mobile,0
679,No Prompt,2024-01-29 06:00:00,43.5,35.699327591480404,0,48.84,1,148.0,Mobile,0
680,No Prompt,2024-01-29 07:00:00,144.97,45.66482459693324,0,141.99,0,90.0,Mobile,0
681,No Prompt,2024-01-29 08:00:00,75.66,23.01858615406476,0,72.93,0,1.1411098808291291,Mobile,0
682,Show Prompt,2024-01-29 09:00:00,188.49,50.73280371028488,0,198.88,1,111.0,Mobile,0
683,Show Prompt,2024-01-29 10:00:00,129.65,6.415845020641164,0,125.5,1,146.0,Desktop,0
684,No Prompt,2024-01-29 11:00:00,164.42,57.07918365729165,0,161.05,1,99.0,Mobile,1
685,No Prompt,2024-01-29 12:00:00,36.07,54.82155536525595,0,13.28,1,100.86222774467352,Mobile,1
686,No Prompt,2024-01-29 13:00:00,171.19,17.794805617932795,0,176.37,1,3.851245847798311,Mobile,1
688,Show Prompt,2024-01-29 15:00:00,256.69,17.669742891724244,1,166.16,1,1.255220868912042,Mobile,0
689,No Prompt,2024-01-29 16:00:00,111.77,54.78679472577999,0,116.97,1,175.0,Desktop,1
690,Show Prompt,2024-01-29 17:00:00,154.97,62.02378762485632,0,151.87,1,32.27591287829553,Desktop,1
691,Show Prompt,2024-01-29 18:00:00,46.4,67.86026116835399,0,38.96,1,139.0,Tablet,1
692,Show Prompt,2024-01-29 19:00:00,104.73,46.82001590145583,0,103.62,1,53.79318813049255,Desktop,1
693,No Prompt,2024-01-29 20:00:00,86.58,41.0112841951871,0,85.71,0,37.0,Mobile,0
694,Show Prompt,2024-01-29 21:00:00,39.11,17.87193574196457,0,49.53,1,102.20705744793584,Mobile,1
695,Show Prompt,2024-01-29 22:00:00,75.9,9.753042724742638,0,81.31,1,112.0,Mobile,0
696,No Prompt,2024-01-29 23:00:00,32.82,46.40544269862779,0,18.29,1,1.0840543867876729,Mobile,0
697,Show Prompt,2024-01-30 00:00:00,9.87,52.29592760559499,0,14.91,1,147.0,Desktop,1
698,No Prompt,2024-01-30 01:00:00,29.44,15.915872347089568,0,32.99,1,116.0,Mobile,0
699,Show Prompt,2024-01-30 02:00:00,192.79,21.690094765628658,1,226.86,1,4.279162053109235,Desktop,0
700,Show Prompt,2024-01-30 03:00:00,101.07,30.30638910293785,0,130.67,1,1.1411098808291291,Mobile,0
701,No Prompt,2024-01-30 04:00:00,195.12,48.17227882038571,0,195.53,0,79.34495249247651,Desktop,0
702,Show Prompt,2024-01-30 05:00:00,89.11,45.355187018394375,0,96.94,1,115.65535448055898,Desktop,1
703,Show Prompt,2024-01-30 06:00:00,77.09,57.00655433046366,0,60.8,1,4.906772487565256,Desktop,0
704,Show Prompt,2024-01-30 07:00:00,106.99,49.71980250429706,1,158.08,1,146.0,Desktop,0
705,Show Prompt,2024-01-30 08:00:00,85.0,53.311314390673175,1,103.73,1,2.111053279533889,Mobile,0
706,No Prompt,2024-01-30 09:00:00,33.03,59.16042705412831,0,44.37,1,128.0,Desktop,0
707,Show Prompt,2024-01-30 10:00:00,122.56,26.95028654552924,0,125.4,1,117.0,Tablet,0
708,No Prompt,2024-01-30 11:00:00,51.54,69.39363502784227,0,55.83,1,131.0,Desktop,1
710,No Prompt,2024-01-30 13:00:00,128.17,1.0,0,130.44,1,136.0,Desktop,1
711,No Prompt,2024-01-30 14:00:00,40.21,25.5857123741863,0,40.98,1,106.0,Desktop,1
712,No Prompt,2024-01-30 15:00:00,25.28,22.692747944536805,0,21.65,1,134.48297032623137,Mobile,1
713,Show Prompt,2024-01-30 16:00:00,160.63,40.590037951745714,0,154.8,1,2.4248584967619,Desktop,0
714,Show Prompt,2024-01-30 17:00:00,90.22,17.802169031517245,0,94.4,0,38.0,Mobile,0
715,Show Prompt,2024-01-30 18:00:00,17.37,25.31700825515431,0,28.99,1,4.393273041192147,Mobile,1
716,No Prompt,2024-01-30 19:00:00,212.76,31.126044372275835,0,186.87,1,137.0,Mobile,0
717,No Prompt,2024-01-30 20:00:00,20.64,1.0,0,12.82,1,61.0,Mobile,1
718,No Prompt,2024-01-30 21:00:00,142.89,18.23270339911143,0,147.62,1,82.03461189900113,Mobile,1
719,Show Prompt,2024-01-30 22:00:00,199.87,4.210810653245488,1,247.49,1,78.0,Mobile,1
720,No Prompt,2024-01-30 23:00:00,63.02,45.745126760760144,0,60.23,0,1.112582133808401,Mobile,1
721,No Prompt,2024-01-31 00:00:00,43.04,31.52947557711829,0,43.05,1,92.0,Mobile,0
722,Show Prompt,2024-01-31 01:00:00,28.52,55.56897506946893,0,34.41,1,36.0,Mobile,0
723,Show Prompt,2024-01-31 02:00:00,67.12,34.42343046062095,0,61.48,1,1.3122763629534986,Desktop,1
724,No Prompt,2024-01-31 03:00:00,27.19,27.46541519114176,0,30.47,1,21.0,Tablet,0
725,No Prompt,2024-01-31 04:00:00,145.1,74.65452435853595,0,143.16,1,82.0,Desktop,0
726,No Prompt,2024-01-31 05:00:00,21.1,72.92601591041785,0,21.25,1,108.9312059642474,Tablet,1
727,Show Prompt,2024-01-31 06:00:00,106.24,40.89303360104582,0,104.67,1,3.39480189546666,Desktop,0
728,No Prompt,2024-01-31 07:00:00,191.56,82.9213038571689,0,192.33,1,38.0,Mobile,1
729,Show Prompt,2024-01-31 08:00:00,167.55,42.402404261837866,0,168.84,1,1.0269988927462164,Desktop,1
730,Show Prompt,2024-01-31 09:00:00,129.4,32.910984866899085,0,129.06,1,118.3450138870836,Desktop,0
731,Show Prompt,2024-01-31 10:00:00,65.38,23.25311796357787,1,119.82,1,136.0,Mobile,1
732,No Prompt,2024-01-31 11:00:00,119.87,8.891562988943605,0,129.55,1,2.852774702072823,Mobile,1
733,No Prompt,2024-01-31 12:00:00,103.07,49.52778253517818,0,101.8,1,58.0,Desktop,1
734,No Prompt,2024-01-31 13:00:00,89.21,67.1835382321459,0,90.84,1,55.0,Mobile,0
735,Show Prompt,2024-01-31 14:00:00,30.46,74.21147802435848,1,49.62,1,4.307689800129963,Desktop,0
736,No Prompt,2024-01-31 15:00:00,178.77,39.48604693211834,0,173.79,1,172.0,Mobile,1
737,Show Prompt,2024-01-31 16:00:00,88.6,43.44866302565299,1,111.07,1,238.0348574774296,Mobile,0
738,No Prompt,2024-01-31 17:00:00,40.88,57.353773340520846,0,54.31,1,48.0,Mobile,0
739,Show Prompt,2024-01-31 18:00:00,82.43,71.91829545037946,1,98.31,1,70.0,Mobile,1
740,Show Prompt,2024-01-31 19:00:00,81.24,55.88614581720277,0,86.21,0,171.0,Mobile,0
741,Show Prompt,2024-01-31 20:00:00,170.83,51.25017361641493,0,166.86,1,33.0,Desktop,0
742,Show Prompt,2024-01-31 21:00:00,144.66,1.0,0,140.4,1,88.0,Desktop,0
743,No Prompt,2024-01-31 22:00:00,143.59,17.085015761273024,0,153.82,1,221.89690103828173,Desktop,0
744,No Prompt,2024-01-31 23:00:00,0.49,46.02952201652282,0,9.4,1,2.1681087735753457,Mobile,1
745,Show Prompt,2024-02-01 00:00:00,82.71,24.319049954663715,1,123.13,1,31.0,Desktop,0
746,No Prompt,2024-02-01 01:00:00,112.77,12.467525906940324,0,105.63,1,36.0,Mobile,0
747,Show Prompt,2024-02-01 02:00:00,13.25,42.95215273393355,1,57.39,0,1.3978596040156832,Mobile,1
748,No Prompt,2024-02-01 03:00:00,66.89,35.92986269021736,0,60.73,1,107.0,Mobile,1
749,No Prompt,2024-02-01 04:00:00,154.74,25.81583488092456,0,169.21,1,118.0,Mobile,1
750,No Prompt,2024-02-01 05:00:00,88.01,22.9806750837024,0,42.81,1,42.0,Mobile,0
751,Show Prompt,2024-02-01 06:00:00,107.62,53.99614144414957,0,117.3,1,148.0,Mobile,0
752,No Prompt,2024-02-01 07:00:00,47.04,12.769945747966748,0,55.59,1,98.0,Desktop,1
753,No Prompt,2024-02-01 08:00:00,10.96,37.471008260200975,0,6.48,0,1.4549150980571397,Desktop,0
754,Show Prompt,2024-02-01 09:00:00,54.44,29.981125994287307,1,79.99,1,0.7987769165803904,Mobile,1
755,Show Prompt,2024-02-01 10:00:00,198.16,28.491510348443125,0,192.28,1,0.96994339870476,Mobile,0
756,No Prompt,2024-02-01 11:00:00,163.69,11.885557841023964,0,160.97,0,4.99235572862744,Mobile,0
757,No Prompt,2024-02-01 12:00:00,184.89,32.9608005885347,0,189.33,1,171.0,Mobile,1
758,No Prompt,2024-02-01 13:00:00,101.27,41.19359568620491,0,95.42,1,1.3122763629534986,Desktop,1
759,No Prompt,2024-02-01 14:00:00,28.74,41.91559050087271,0,25.33,1,3.6515516186532135,Mobile,1
760,No Prompt,2024-02-01 15:00:00,111.53,42.86787711364596,0,122.3,1,95.0,Desktop,0
761,Show Prompt,2024-02-01 16:00:00,97.78,23.193238632340552,1,109.92,1,4.764133752461615,Desktop,0
763,Show Prompt,2024-02-01 18:00:00,20.6,46.48928621691823,0,30.3,0,128.0,Tablet,0
764,No Prompt,2024-02-01 19:00:00,99.4,24.583208058351808,0,247.74,1,199.0347960828224,Mobile,0
765,Show Prompt,2024-02-01 20:00:00,36.07,50.024515055855474,0,38.42,1,0.8273046636011187,Mobile,0
766,No Prompt,2024-02-01 21:00:00,77.2,46.48532744023267,0,78.39,1,88.75876041531271,Mobile,0
767,No Prompt,2024-02-01 22:00:00,153.44,88.22799628741186,0,148.58,1,142.0,Mobile,1
768,No Prompt,2024-02-01 23:00:00,100.46,34.10181175467137,0,96.36,1,2.225164267616802,Mobile,1
769,Show Prompt,2024-02-02 00:00:00,74.66,37.36621704563386,1,133.4,1,115.0,Mobile,1
770,No Prompt,2024-02-02 01:00:00,81.35,45.75320749994862,0,79.02,1,122.0,Desktop,0
771,Show Prompt,2024-02-02 02:00:00,97.53,25.85883226485052,1,105.16,0,143.0,Desktop,1
772,No Prompt,2024-02-02 03:00:00,157.56,27.475396561772325,0,161.11,0,141.20711884254294,Desktop,0
773,Show Prompt,2024-02-02 04:00:00,180.65,36.96268544422765,0,178.99,0,4.707078258420158,Mobile,0
774,Show Prompt,2024-02-02 05:00:00,188.95,20.43723852675829,0,201.6,1,131.0,Desktop,1
775,No Prompt,2024-02-02 06:00:00,158.39,16.244967249294277,0,159.16,1,179.0,Desktop,0
776,Show Prompt,2024-02-02 07:00:00,69.3,58.59023093902344,0,64.59,1,46.0,Desktop,0
